PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,PG.Qvalue,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.Quantity,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.Quantity,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.Quantity
Pccb,"Propionyl-CoA carboxylase beta chain, mitochondrial",Q99MN9,PCCB_MOUSE,"mitochondrion,mitochondrial matrix",fatty acid catabolic process,"propionyl-CoA carboxylase activity,ATP binding,CoA carboxylase activity",1.50E-40,32,28,31,26,31,31,30,1,32,28,31,26,31,31,30,1,386.971344,192.0213623,428.7773438,259.4768372,416.7003174,197.9139709,371.3721008,470.8524475
Aspn,Asporin,Q99MQ4,ASPN_MOUSE,"proteinaceous extracellular matrix,cytoplasm,extracellular matrix","negative regulation of protein kinase activity,cytokine-mediated signaling pathway,bone mineralization,negative regulation of transforming growth factor beta receptor signaling pathway,negative regulation of JAK-STAT cascade,negative regulation of tooth mineralization","protein kinase inhibitor activity,calcium ion binding,protein binding,collagen binding",0.000256223,Filtered,2,Filtered,2,Filtered,2,1,Filtered,Filtered,2,Filtered,2,Filtered,2,1,Filtered,Filtered,7.687389374,Filtered,14.33008003,Filtered,5.28927803,3.138426781,Filtered
Srrt,Serrate RNA effector molecule homolog;Isoform B of Serrate RNA effector molecule homolog;Isoform C of Serrate RNA effector molecule homolog;Isoform D of Serrate RNA effector molecule homolog,Q99MR6;Q99MR6-2;Q99MR6-3;Q99MR6-4,SRRT_MOUSE,"nucleoplasm,cytoplasm,protein complex;;;","transcription, DNA-templated,regulation of transcription, DNA-templated,cell proliferation,primary miRNA processing,positive regulation of neurogenesis,neuronal stem cell population maintenance;;;","DNA binding,RNA binding,protein binding;;;",9.82E-16,13,16,8,14,13,15,12,Filtered,13,16,8,14,13,15,12,Filtered,16.76403046,22.63819313,18.30703926,29.1991272,14.72650814,28.94901085,17.34414864,Filtered
Mccc1,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",Q99MR8,MCCA_MOUSE,"3-methylcrotonyl-CoA carboxylase complex, mitochondrial,mitochondrion,mitochondrial inner membrane,mitochondrial matrix,methylcrotonoyl-CoA carboxylase complex",leucine catabolic process,"biotin carboxylase activity,ATP binding,metal ion binding,methylcrotonoyl-CoA carboxylase activity",3.79E-20,43,36,39,31,44,38,40,Filtered,43,36,39,31,44,38,40,Filtered,218.3069458,98.66036224,211.2697601,72.28226471,237.8271484,75.46324158,199.8120728,Filtered
Myo7b,Unconventional myosin-VIIb,Q99MZ6,MYO7B_MOUSE,"microvillus,brush border,myosin complex,extracellular exosome,apical cytoplasm","cell differentiation,brush border assembly","motor activity,actin binding,ATP binding",1.45E-10,16,20,22,11,19,24,19,Filtered,16,20,22,11,19,24,19,Filtered,26.72346878,22.80747795,28.89363289,17.49222946,31.42564392,22.99190712,31.48962402,Filtered
Hsd17b10,17beta-hydroxysteroid dehydrogenase type 10/short chain L-3-hydroxyacyl-CoA dehydrogenase,Q99N15,Q99N15_MOUSE,,,,6.04E-24,25,26,24,24,26,25,25,Filtered,25,26,24,24,26,25,25,Filtered,369.5333557,277.5548401,409.9377441,305.4287109,406.9236145,248.3292999,378.5708313,Filtered
Ca15,Carbonic anhydrase 15,Q99N23,CAH15_MOUSE,"extracellular region,membrane,anchored component of plasma membrane",,"carbonate dehydratase activity,metal ion binding",5.39E-19,5,5,5,2,5,4,3,Filtered,5,5,5,2,5,4,3,Filtered,2.520885944,1.795242906,5.196389198,11.9367981,4.674758434,2.397931814,1.755093217,Filtered
Mrps18b,"28S ribosomal protein S18b, mitochondrial",Q99N84,RT18B_MOUSE,"nucleoplasm,mitochondrion,mitochondrial small ribosomal subunit,cell junction",mitochondrial translation,structural constituent of ribosome,2.31E-08,3,5,5,1,2,4,5,Filtered,3,5,5,1,2,4,5,Filtered,7.497422218,6.586313248,10.17897701,2.220205784,14.94433212,5.220380783,7.188613415,Filtered
Mrps5,"28S ribosomal protein S5, mitochondrial",Q99N87,RT05_MOUSE,"mitochondrion,mitochondrial small ribosomal subunit,cytosolic small ribosomal subunit",translation,"RNA binding,structural constituent of ribosome",7.22E-15,4,3,3,4,4,4,4,Filtered,4,3,3,4,4,4,4,Filtered,20.57413483,8.854255676,14.07090092,8.371017456,17.08941269,10.12350273,18.74744987,Filtered
Mrpl34,"39S ribosomal protein L34, mitochondrial",Q99N91,RM34_MOUSE,"mitochondrion,mitochondrial large ribosomal subunit",translation,structural constituent of ribosome,0.00103801,2,Filtered,1,Filtered,1,2,2,Filtered,2,Filtered,1,Filtered,1,2,2,Filtered,11.0345459,Filtered,13.72676945,Filtered,6.658125877,2.343990088,5.531879425,Filtered
Mrpl27,"39S ribosomal protein L27, mitochondrial",Q99N92,RM27_MOUSE,"mitochondrion,mitochondrial large ribosomal subunit",translation,"RNA binding,structural constituent of ribosome",8.02E-16,3,3,1,4,3,3,3,Filtered,3,3,1,4,3,3,3,Filtered,14.22777557,11.13688755,11.92075729,11.57112217,15.0997467,16.59625626,18.49920273,Filtered
Mrpl16,"39S ribosomal protein L16, mitochondrial",Q99N93,RM16_MOUSE,"mitochondrion,mitochondrial large ribosomal subunit","translation,mitochondrial translation","structural constituent of ribosome,rRNA binding",0.000120787,1,1,2,1,2,1,2,Filtered,1,1,2,1,2,1,2,Filtered,6.140975952,8.506137848,6.127213001,4.95528698,6.710014343,9.482154846,5.331392765,Filtered
Mrpl1,"39S ribosomal protein L1, mitochondrial",Q99N96,RM01_MOUSE,"mitochondrion,mitochondrial large ribosomal subunit,box H/ACA snoRNP complex,cytosolic large ribosomal subunit","cleavage involved in rRNA processing,maturation of LSU-rRNA,translation,rRNA pseudouridine synthesis,snRNA pseudouridine synthesis","RNA binding,structural constituent of ribosome,box H/ACA snoRNA binding",7.49E-07,1,1,3,1,4,4,3,Filtered,0,1,3,1,4,4,3,Filtered,NaN,3.727967262,10.33060741,7.403533936,11.45829391,5.713342667,12.37796974,Filtered
Acss1,"Acetyl-coenzyme A synthetase 2-like, mitochondrial",Q99NB1,ACS2L_MOUSE,"mitochondrion,mitochondrial matrix","acetyl-CoA biosynthetic process,acetate biosynthetic process,acetyl-CoA biosynthetic process from acetate,propionate biosynthetic process","acetate-CoA ligase activity,ATP binding,AMP binding",2.40E-17,32,20,32,18,29,24,29,Filtered,32,20,32,18,29,24,29,Filtered,342.9096375,125.259613,374.0359802,103.1754913,404.8707581,106.0255203,342.7683411,Filtered
Nudt7,Peroxisomal coenzyme A diphosphatase NUDT7;Isoform 2 of Peroxisomal coenzyme A diphosphatase NUDT7;Isoform 3 of Peroxisomal coenzyme A diphosphatase NUDT7,Q99P30;Q99P30-2;Q99P30-3,NUDT7_MOUSE,peroxisome;;,"nucleoside diphosphate metabolic process,coenzyme A catabolic process,acetyl-CoA catabolic process,brown fat cell differentiation;;","magnesium ion binding,acetyl-CoA hydrolase activity,receptor binding,manganese ion binding,snoRNA binding,m7G(5')pppN diphosphatase activity;;",5.16E-05,1,3,2,2,3,2,2,Filtered,1,3,2,2,3,2,2,Filtered,48.95585632,6.249837399,44.74769974,10.3088789,50.6770401,26.37752914,28.63937759,Filtered
Hspbp1,Hsp70-binding protein 1,Q99P31,HPBP1_MOUSE,cellular_component,"positive regulation of protein ubiquitination,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,negative regulation of catalytic activity",enzyme inhibitor activity,7.65E-05,1,2,2,4,1,4,2,Filtered,1,2,2,4,1,4,2,Filtered,1.245829582,8.880940437,4.369125843,5.938682079,5.910762787,5.804533005,3.449613094,Filtered
Rtn4,Reticulon-4,Q99P72,RTN4_MOUSE,"intracellular,nuclear envelope,endoplasmic reticulum,endoplasmic reticulum membrane,postsynaptic density,integral component of endoplasmic reticulum membrane,cell projection,neuronal cell body,extracellular exosome,endoplasmic reticulum tubular network","nervous system development,axonal fasciculation,positive regulation of epithelial cell migration,cerebral cortex radial glia guided migration,negative regulation of cell growth,regulation of cell migration,negative regulation of axon extension,positive regulation of mammary gland epithelial cell proliferation,protein stabilization,nuclear pore complex assembly,positive regulation of protein kinase B signaling,regulation of nervous system development,cardiac epithelial to mesenchymal transition,endoplasmic reticulum tubular network organization,endoplasmic reticulum tubular network assembly,Requires Ontology,regulation of branching morphogenesis of a nerve","RNA binding,protein binding,ubiquitin protein ligase binding,cadherin binding",2.23E-24,7,10,7,10,7,10,6,Filtered,7,10,7,10,7,10,6,Filtered,11.3603878,17.02445793,7.729478836,34.16038132,8.206526756,28.75952148,9.138785362,Filtered
Nup155,Nuclear pore complex protein Nup155,Q99P88,NU155_MOUSE,"nuclear envelope,membrane,nuclear membrane,nuclear pore inner ring","transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery,mRNA export from nucleus,protein import into nucleus,nuclear envelope organization,protein targeting to nuclear inner membrane,atrial cardiac muscle cell action potential",structural constituent of nuclear pore,1.11E-05,2,6,Filtered,6,2,5,1,Filtered,2,6,Filtered,6,2,5,1,Filtered,4.409820557,4.939341545,Filtered,17.06477356,3.12729764,11.07189465,10.33890629,Filtered
Aadac,Arylacetamide deacetylase,Q99PG0,AAAD_MOUSE,"endoplasmic reticulum membrane,integral component of membrane,organelle membrane","metabolic process,positive regulation of triglyceride catabolic process","triglyceride lipase activity,lipase activity,serine hydrolase activity,deacetylase activity",1.74E-20,9,9,9,9,9,10,9,Filtered,9,9,9,9,9,10,9,Filtered,23.52020073,15.87239933,24.52716255,14.72345924,24.33121872,20.71183205,25.25460243,Filtered
Ogfr,Opioid growth factor receptor;Isoform 2 of Opioid growth factor receptor,Q99PG2;Q99PG2-2,OGFR_MOUSE,"nucleus,cytoplasm,membrane;",regulation of growth;,receptor activity;,0.000152312,1,2,Filtered,2,2,2,1,Filtered,1,2,Filtered,2,2,2,1,Filtered,1.612918258,2.924204826,Filtered,6.952440739,1.347669005,1.77137351,4.261066914,Filtered
Ubxn6,UBX domain-containing protein 6;Isoform 2 of UBX domain-containing protein 6,Q99PL6;Q99PL6-2,UBXN6_MOUSE,"nucleus,cytoplasm,lysosomal membrane,microtubule organizing center,cytosol,extrinsic component of membrane,early endosome membrane,late endosome membrane,protein complex,extracellular exosome;","macroautophagy,endosome to lysosome transport via multivesicular body sorting pathway,ERAD pathway;",;,0.000345638,1,1,1,Filtered,2,2,1,Filtered,0,1,1,Filtered,2,2,1,Filtered,NaN,12.76496124,2.978142262,Filtered,2.131728649,3.76534152,2.991759062,Filtered
Arhgdia,Rho GDP-dissociation inhibitor 1,Q99PT1,GDIR1_MOUSE,"immunological synapse,nucleus,cytosol,membrane,extracellular exosome","Rho protein signal transduction,regulation of cell shape,negative regulation of cell migration,regulation of protein localization,regulation of Rho protein signal transduction,positive regulation of GTPase activity,cellular response to mechanical stimulus,cellular response to organic cyclic compound,cellular response to redox state,semaphorin-plexin signaling pathway,regulation of actin cytoskeleton reorganization","Rho GDP-dissociation inhibitor activity,GTPase activator activity,fatty acid binding,protein binding,Rho GTPase binding,protein kinase binding,Hsp90 protein binding",1.33E-16,20,20,16,21,18,20,17,Filtered,20,20,16,21,18,20,17,Filtered,238.0738525,417.278717,249.5371552,360.0328369,241.4044189,369.3250732,241.2687225,Filtered
Prpf8,Pre-mRNA-processing-splicing factor 8,Q99PV0,PRP8_MOUSE,"nucleus,U5 snRNP,membrane,nuclear speck,U4/U6 x U5 tri-snRNP complex,catalytic step 2 spliceosome","spliceosomal tri-snRNP complex assembly,mRNA splicing, via spliceosome,cellular response to lipopolysaccharide,cellular response to tumor necrosis factor","second spliceosomal transesterification activity,RNA binding,U6 snRNA binding,U1 snRNA binding,U2 snRNA binding,U5 snRNA binding,K63-linked polyubiquitin binding,pre-mRNA intronic binding",4.67E-14,20,23,14,25,15,26,19,Filtered,20,23,14,25,15,26,19,Filtered,32.15058899,44.50854874,24.22644806,67.56236267,25.71714783,47.54685211,31.02412796,Filtered
Npm3,Nucleoplasmin-3,Q9CPP0,NPM3_MOUSE,"nucleolus,cytosol,actin cytoskeleton","rRNA processing,rRNA transcription","RNA binding,protein binding",2.05E-06,2,2,1,2,2,2,1,Filtered,2,2,1,2,2,2,1,Filtered,11.87294865,28.16829872,6.965584755,30.40844727,10.77731895,27.31179237,14.88658619,Filtered
Ndufa5,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,Q9CPP6,NDUA5_MOUSE,"mitochondrion,mitochondrial respiratory chain complex I,respiratory chain complex I","respiratory electron transport chain,mitochondrial respiratory chain complex I assembly",NADH dehydrogenase (ubiquinone) activity,8.30E-17,13,11,13,13,12,11,13,1,13,11,13,13,12,11,13,1,313.4910278,157.2678223,362.0301514,313.1406555,327.1569824,147.3562317,314.8639832,680.5360718
Cox6c,Cytochrome c oxidase subunit 6C,Q9CPQ1,COX6C_MOUSE,"mitochondrion,mitochondrial inner membrane,integral component of membrane","biological_process,hydrogen ion transmembrane transport","molecular_function,cytochrome-c oxidase activity",9.13E-08,12,10,12,9,11,11,10,Filtered,12,10,12,9,11,11,10,Filtered,757.8132935,906.833252,1021.173584,636.2727051,1068.405396,403.5824585,703.1546631,Filtered
Tomm22,Mitochondrial import receptor subunit TOM22 homolog,Q9CPQ3,TOM22_MOUSE,"mitochondrion,mitochondrial outer membrane translocase complex,mitochondrial inner membrane,membrane,integral component of membrane,integral component of mitochondrial outer membrane","protein import into mitochondrial matrix,protein import into mitochondrial outer membrane","protein binding,protein channel activity",5.63E-19,4,3,4,Filtered,2,4,4,Filtered,4,3,4,Filtered,2,4,4,Filtered,10.78011036,9.246538162,13.14716625,Filtered,14.53967762,4.671685696,6.290563107,Filtered
Atp5l,"ATP synthase subunit g, mitochondrial",Q9CPQ8,ATP5L_MOUSE,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o),mitochondrion,mitochondrial inner membrane,mitochondrial proton-transporting ATP synthase complex,extracellular exosome","ATP synthesis coupled proton transport,Requires Ontology","hydrogen-exporting ATPase activity, phosphorylative mechanism,ATPase activity,proton-transporting ATP synthase activity, rotational mechanism",3.88E-06,4,4,4,4,4,4,4,Filtered,4,4,4,4,4,4,4,Filtered,544.986084,131.5545044,443.9824219,458.4687195,438.9338989,210.7043915,410.5944519,Filtered
Mrpl15,"39S ribosomal protein L15, mitochondrial",Q9CPR5,RM15_MOUSE,"mitochondrion,mitochondrial large ribosomal subunit","mitochondrial genome maintenance,translation,cellular response to leukemia inhibitory factor","RNA binding,structural constituent of ribosome",5.69E-19,8,6,6,3,6,7,6,Filtered,8,6,6,3,6,7,6,Filtered,21.95829201,19.18117905,14.52005386,10.85102558,20.85641479,20.60642624,23.9317379,Filtered
Psmd8,26S proteasome non-ATPase regulatory subunit 8,Q9CPS5;Q9CX56,Q9CPS5_MOUSE;PSMD8_MOUSE,";proteasome complex,nucleus,cytosol,proteasome regulatory particle, lid subcomplex,proteasome accessory complex,extracellular exosome",";regulation of protein stability,proteasome-mediated ubiquitin-dependent protein catabolic process,proteasome assembly,positive regulation of protein targeting to mitochondrion",;molecular_function,8.51E-12,6,7,5,5,7,7,6,Filtered,6,7,5,5,7,7,6,Filtered,61.6966362,82.14945984,81.76387024,91.25298309,76.12988281,87.78438568,74.73384857,Filtered
Hint3,Histidine triad nucleotide-binding protein 3,Q9CPS6,HINT3_MOUSE,"nucleus,cytoplasm,extracellular exosome",biological_process,"nucleotide binding,hydrolase activity",7.77E-15,2,2,2,Filtered,2,1,2,Filtered,2,2,2,Filtered,2,1,2,Filtered,12.76296806,9.731804848,12.80638027,Filtered,15.96891212,7.714812756,14.62667847,Filtered
Mydgf,Myeloid-derived growth factor,Q9CPT4,MYDGF_MOUSE,"extracellular region,extracellular space,endoplasmic reticulum-Golgi intermediate compartment,extracellular exosome","angiogenesis,positive regulation of protein phosphorylation,positive regulation of endothelial cell proliferation,apoptotic process,positive regulation of phosphatidylinositol 3-kinase signaling,negative regulation of apoptotic process,positive regulation of MAPK cascade,positive regulation of angiogenesis,positive regulation of transcription from RNA polymerase II promoter,positive regulation of protein kinase B signaling",,4.08E-10,3,3,3,3,3,3,3,Filtered,3,3,3,3,3,3,3,Filtered,52.20570755,77.4617157,57.0210228,81.26145172,42.30116653,74.96795654,63.50182724,Filtered
Glo1,Lactoylglutathione lyase,Q9CPU0,LGUL_MOUSE,"nucleus,cytosol,plasma membrane,extracellular exosome","carbohydrate metabolic process,regulation of transcription from RNA polymerase II promoter,glutathione metabolic process,methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione,osteoclast differentiation,negative regulation of apoptotic process","lactoylglutathione lyase activity,zinc ion binding",1.42E-20,15,14,15,14,15,15,15,1,15,14,15,14,15,15,15,1,389.5491333,236.2671356,347.173645,221.8623657,275.8746338,289.7283325,301.8799438,292.6268005
Ndufb2,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial",Q9CPU2,NDUB2_MOUSE,"mitochondrion,mitochondrial respiratory chain complex I","mitochondrial respiratory chain complex I assembly,oxidation-reduction process",molecular_function,0.000130688,1,1,1,2,1,1,1,Filtered,1,1,1,2,1,1,1,Filtered,262.6142883,158.4809265,316.0220947,247.3650818,257.0003967,161.3813019,285.8274231,Filtered
Mgst3,Microsomal glutathione S-transferase 3,Q9CPU4,MGST3_MOUSE,"nuclear envelope,endoplasmic reticulum,endoplasmic reticulum membrane,membrane,integral component of membrane,organelle membrane,intracellular membrane-bounded organelle,extracellular exosome","lipid metabolic process,response to organonitrogen compound,leukotriene biosynthetic process,cellular oxidant detoxification","glutathione transferase activity,leukotriene-C4 synthase activity,glutathione peroxidase activity",7.41E-16,4,4,4,2,4,3,2,Filtered,4,4,4,2,4,3,2,Filtered,28.71688271,15.70079422,40.03772736,16.98356056,39.47113037,14.368433,15.42835712,Filtered
