PG.Qvalue,PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.Quantity,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.Quantity,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.Quantity
1.58E-59,Ywhab,14-3-3 protein beta/alpha,Q9CQV8,1433B_MOUSE,"nucleus,cytoplasm,cytosol,focal adhesion,membrane,transcriptional repressor complex,cytoplasmic vesicle membrane,melanosome,protein complex,perinuclear region of cytoplasm,extracellular exosome","protein targeting,negative regulation of protein dephosphorylation,positive regulation of catalytic activity,negative regulation of G-protein coupled receptor protein signaling pathway,negative regulation of transcription, DNA-templated,cytoplasmic sequestering of protein,protein heterooligomerization","transcription corepressor activity,protein binding,protein C-terminus binding,enzyme binding,protein domain specific binding,protein complex binding,identical protein binding,histone deacetylase binding,cadherin binding,phosphoserine binding,phosphoprotein binding",14,14,13,14,14,12,14,14,14,14,14,14,14,14,14,14,1339.790161,2604.953857,1515.368042,2309.421631,1498.796875,1211.205566,3598.568604,2387.608154
6.20E-16,Ykt6,Synaptobrevin homolog YKT6,Q9CQW1,YKT6_MOUSE,"Golgi membrane,cytoplasm,mitochondrion,endosome,endoplasmic reticulum,Golgi apparatus,cytosol,integral component of plasma membrane,cytoplasmic vesicle membrane,SNARE complex,neuronal cell body,extracellular exosome,apical dendrite,basilar dendrite","exocytosis,ER to Golgi vesicle-mediated transport,vesicle targeting,vesicle docking involved in exocytosis,vesicle fusion,protein transport,retrograde transport, endosome to Golgi","SNARE binding,SNAP receptor activity,protein-cysteine S-palmitoyltransferase activity,cadherin binding",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23.1570015,38.39965439,25.96433067,29.44952583,26.58277321,19.83024788,42.58071518,20.93338966
2.45E-43,Cyb5b,Cytochrome b5 type B,Q9CQX2,CYB5B_MOUSE,"mitochondrion,mitochondrial outer membrane,mitochondrial inner membrane,membrane,integral component of membrane","positive regulation of catalytic activity,oxidation-reduction process","enzyme activator activity,heme binding,metal ion binding",4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,89.44321442,33.33857346,53.15159225,55.92250824,50.1971283,73.1335907,19.37264442,48.04356384
2.00E-32,Mrps36,"28S ribosomal protein S36, mitochondrial",Q9CQX8,RT36_MOUSE,"mitochondrion,mitochondrial small ribosomal subunit,mitochondrial oxoglutarate dehydrogenase complex",,,5,4,5,4,5,5,5,4,5,5,5,5,5,5,5,5,82.94848633,54.29741669,111.5076294,35.10264587,146.5656128,93.4620285,42.10863876,47.49403381
5.81E-53,Ndufa6,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6,Q9CQZ5,NDUA6_MOUSE,"mitochondrion,mitochondrial respiratory chain complex I,mitochondrial membrane","response to oxidative stress,oxidation-reduction process",molecular_function,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,727.1156616,313.179718,763.0321655,832.7171631,756.6824341,646.0777588,265.6488037,363.8406067
2.27E-40,Ndufb3,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,Q9CQZ6,NDUB3_MOUSE,"mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain complex I,integral component of membrane,extracellular exosome","electron transport chain,mitochondrial respiratory chain complex I assembly",molecular_function,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,458.6181335,206.1563416,554.8485718,364.668396,514.1864624,431.3916016,109.7997742,189.515686
1.47E-25,Psmd9,26S proteasome non-ATPase regulatory subunit 9,Q9CR00,PSMD9_MOUSE,"nucleus,cytoplasm,proteasome regulatory particle, base subcomplex","positive regulation of insulin secretion,positive regulation of transcription, DNA-templated,negative regulation of insulin secretion,proteasome regulatory particle assembly","molecular_function,transcription coactivator activity,bHLH transcription factor binding",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,67.88874817,70.09526825,64.45510101,62.61434937,55.84774017,76.53144073,93.27565002,81.12845612
1.61E-35,Ufc1,Ubiquitin-fold modifier-conjugating enzyme 1,Q9CR09,UFC1_MOUSE,"cytoplasm,extracellular exosome","response to endoplasmic reticulum stress,protein ufmylation,protein K69-linked ufmylation",UFM1 transferase activity,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,53.4130249,58.21636581,61.89773941,69.02038574,38.50111008,49.19277573,64.53866577,52.99551392
9.79E-47,Ppid,Peptidyl-prolyl cis-trans isomerase D,Q9CR16,PPID_MOUSE,"nucleus,nucleoplasm,nucleolus,cytoplasm,cytosol","negative regulation of transcription from RNA polymerase II promoter,protein peptidyl-prolyl isomerization,protein folding,protein complex assembly,apoptotic process,protein transport,lipid particle organization,regulation of apoptotic process,positive regulation of apoptotic process,positive regulation of viral genome replication,positive regulation of protein secretion,chaperone-mediated protein folding,cellular response to UV-A","peptidyl-prolyl cis-trans isomerase activity,FK506 binding,transcription factor binding,estrogen receptor binding,Hsp70 protein binding,heat shock protein binding,Hsp90 protein binding",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,31.77607918,71.2419281,41.98651505,64.23773193,40.80309296,33.49623108,73.06816101,58.24256516
2.29E-61,Nudt8,Nucleoside diphosphate-linked moiety X motif 8,Q9CR24,NUDT8_MOUSE,mitochondrion,biological_process,"hydrolase activity,metal ion binding",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,137.9031067,55.76141357,154.1408539,28.83561325,112.6853943,132.4540863,35.004673,48.10321045
1.82E-56,Atp6v1g1,V-type proton ATPase subunit G 1,Q9CR51,VATG1_MOUSE,"intracellular,lysosomal membrane,cytosol,plasma membrane,vacuolar proton-transporting V-type ATPase complex,extracellular exosome,synaptic vesicle","cellular iron ion homeostasis,cellular response to increased oxygen levels,hydrogen ion transmembrane transport","protein binding,hydrogen-exporting ATPase activity, phosphorylative mechanism,ATPase activity,ATPase binding",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,244.5432739,181.9655609,258.7894287,112.7221069,271.6867676,292.8191528,158.0474854,185.8224182
1.57E-49,Rpl14,60S ribosomal protein L14,Q9CR57,RL14_MOUSE,"membrane,cytosolic large ribosomal subunit,extracellular exosome","rRNA processing,translation,ribosomal large subunit biogenesis","RNA binding,structural constituent of ribosome,cadherin binding",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,994.583313,1430.979248,902.8258057,1446.469238,807.7373047,981.1919556,1477.727417,1412.251221
6.12E-09,Gadd45gip1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Q9CR59,G45IP_MOUSE,"nucleus,mitochondrion,mitochondrial ribosome","positive regulation of cell proliferation,mitotic cell cycle arrest,positive regulation of oxidative phosphorylation",protein binding,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,13.55651569,13.79434013,14.85516357,4.449250698,13.17368221,15.07853699,8.018673897,7.264029026
2.12E-45,Ndufb7,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7,Q9CR61,NDUB7_MOUSE,"mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain complex I,mitochondrial intermembrane space","mitochondrial respiratory chain complex I assembly,oxidation-reduction process","molecular_function,NADH dehydrogenase (ubiquinone) activity",7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,397.2030029,146.1582642,386.8913574,759.0875854,397.8828735,379.8076782,134.6242676,196.9006805
6.13E-54,Slc25a11,Mitochondrial 2-oxoglutarate/malate carrier protein,Q9CR62,M2OM_MOUSE,"nucleus,mitochondrion,mitochondrial inner membrane,integral component of membrane","mitochondrial transport,alpha-ketoglutarate transport","RNA binding,oxoglutarate:malate antiporter activity",14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1184.051636,503.7290039,1236.818237,591.661499,1118.442749,940.4525146,313.4312134,415.2332764
1.68E-53,Uqcrfs1,"Cytochrome b-c1 complex subunit Rieske, mitochondrial",Q9CR68,UCRI_MOUSE,"mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain complex III,mitochondrial respiratory chain complex IV,myelin sheath","response to hormone,response to drug,response to antibiotic,oxidation-reduction process,hydrogen ion transmembrane transport","protein binding,ubiquinol-cytochrome-c reductase activity,protein complex binding,metal ion binding,2 iron, 2 sulfur cluster binding",14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2222.549316,1052.019165,2580.483643,2807.144043,2268.542969,1933.648682,702.1405029,952.0713501
1.47E-51,Chchd3,MICOS complex subunit Mic19,Q9CRB9,MIC19_MOUSE,"nucleus,cytoplasm,mitochondrion,mitochondrial inner membrane,MICOS complex,extracellular exosome","negative regulation of transcription from RNA polymerase II promoter,transcription, DNA-templated,inner mitochondrial membrane organization,mitochondrial fusion,cristae formation","transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding,protein binding,phosphatase binding,protein complex scaffold",11,10,9,11,10,10,10,10,11,11,11,11,11,11,11,11,393.4205322,170.474884,449.79245,232.8448181,378.1541138,389.1983032,134.7753601,183.289032
9.28E-10,Emc2,ER membrane protein complex subunit 2,Q9CRD2,EMC2_MOUSE,"nucleus,cytoplasm,mitochondrion,endoplasmic reticulum,ER membrane protein complex",protein folding in endoplasmic reticulum,molecular_function,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,12.53808689,12.20586205,23.54643822,45.34486771,16.55163765,19.48370934,14.31704044,2.714097977
5.63E-41,Prps2,Ribose-phosphate pyrophosphokinase 2,Q9CS42,PRPS2_MOUSE,"ribose phosphate diphosphokinase complex,protein complex,extracellular exosome","5-phosphoribose 1-diphosphate biosynthetic process,AMP biosynthetic process,nucleoside metabolic process,phosphorylation,animal organ regeneration","magnesium ion binding,ribose phosphate diphosphokinase activity,ATP binding,AMP binding,kinase activity,GDP binding,carbohydrate binding,identical protein binding,protein homodimerization activity,ADP binding",4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,171.6998596,70.97524261,133.5612183,67.07782745,146.0616608,86.0014801,76.9473877,51.49562836
6.02E-23,Smc1a,Structural maintenance of chromosomes protein 1A,Q9CU62,SMC1A_MOUSE,"kinetochore,nucleus,nucleoplasm,cytosol,cohesin complex,nuclear matrix,meiotic cohesin complex,mitotic spindle pole","DNA repair,sister chromatid cohesion,mitotic sister chromatid cohesion,response to radiation,stem cell population maintenance,negative regulation of DNA endoreduplication,cell division,meiotic cell cycle,response to DNA damage checkpoint signaling,regulation of mitotic spindle assembly","chromatin binding,RNA binding,protein binding,ATP binding,protein complex binding,mediator complex binding,protein heterodimerization activity",4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,29.11986732,41.49036789,20.66240311,41.06092834,22.14949799,23.82570457,55.12892151,47.97096252
8.48E-45,Arpc2,Actin-related protein 2/3 complex subunit 2,Q9CVB6,ARPC2_MOUSE,"endosome,Arp2/3 protein complex,plasma membrane,focal adhesion,cell leading edge,muscle cell projection membrane,neuron projection,synapse,extracellular exosome","positive regulation of lamellipodium assembly,actin filament polymerization,positive regulation of actin filament polymerization,Arp2/3 complex-mediated actin nucleation,positive regulation of substrate adhesion-dependent cell spreading","structural constituent of cytoskeleton,protein binding,actin filament binding",10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,268.2189941,410.8265381,245.1252594,690.2720947,254.508194,265.6054993,550.6561279,406.67453
7.30E-40,Atic,Bifunctional purine biosynthesis protein PURH,Q9CWJ9,PUR9_MOUSE,"mitochondrion,membrane,extracellular exosome","brainstem development,'de novo' IMP biosynthetic process,nucleoside metabolic process,response to inorganic substance,cerebellum development,cerebral cortex development,animal organ regeneration,dihydrofolate metabolic process,tetrahydrofolate biosynthetic process","IMP cyclohydrolase activity,phosphoribosylaminoimidazolecarboxamide formyltransferase activity,protein homodimerization activity,cadherin binding",13,13,12,13,12,13,13,13,13,13,13,13,13,13,13,13,99.33720398,237.6748962,91.4434967,316.2735596,97.03120422,108.0575943,330.7953796,267.4082642
1.58E-55,Snx2,Sorting nexin-2,Q9CWK8,SNX2_MOUSE,"cytoplasm,lysosome,endosome,cytosol,endosome membrane,membrane,extrinsic component of membrane,lamellipodium,retromer complex,retromer, tubulation complex,early endosome membrane,protein complex,extracellular exosome","intracellular protein transport,endocytosis,vesicle organization,early endosome to Golgi transport,retrograde transport, endosome to Golgi,protein oligomerization,lamellipodium morphogenesis","epidermal growth factor receptor binding,insulin receptor binding,phosphatidylinositol binding,protein homodimerization activity,cadherin binding,protein heterodimerization activity,transferrin receptor binding,leptin receptor binding",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,128.011795,187.528183,132.8584442,151.03508,120.0407562,147.006424,234.6671143,186.2696838
2.86E-49,Ddah1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",Q9CWS0,DDAH1_MOUSE,"mitochondrion,extracellular exosome","citrulline metabolic process,regulation of systemic arterial blood pressure,arginine catabolic process,nitric oxide biosynthetic process,negative regulation of cell proliferation,protein nitrosylation,negative regulation of vascular permeability,positive regulation of nitric oxide biosynthetic process,positive regulation of angiogenesis,negative regulation of cellular response to hypoxia","zinc ion binding,dimethylargininase activity,amino acid binding",14,14,14,10,14,13,14,13,14,14,14,14,14,14,14,14,634.7193604,644.1416626,675.590271,124.600029,779.4984131,595.4949951,514.0495605,531.0650635
4.64E-50,Ist1,IST1 homolog,Q9CX00,IST1_MOUSE,"nuclear envelope,endoplasmic reticulum-Golgi intermediate compartment,centrosome,cytosol,midbody,cytoplasmic vesicle,intracellular membrane-bounded organelle,extracellular exosome,Flemming body,chromatin","cytokinesis,protein localization,abscission,protein transport,viral release from host cell,establishment of protein localization,positive regulation of proteolysis,viral capsid secondary envelopment,positive regulation of collateral sprouting,cell division","protein binding,protein domain specific binding,protein complex binding,cadherin binding,MIT domain binding",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,68.733078,112.9068451,81.95095825,158.9470215,59.10366058,72.76237488,111.493927,107.9822006
4.85E-49,Sugt1,Protein SGT1 homolog,Q9CX34,SGT1_MOUSE,"nucleus,cytoplasm,protein complex","regulation of protein stability,positive regulation by host of symbiont catalytic activity",molecular_function,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,36.0104866,102.7120972,46.71311569,95.00372314,46.30860901,52.46318054,107.251236,76.30410767
2.18E-21,Cygb,Cytoglobin,Q9CX80,CYGB_MOUSE,"cytoplasm,nuclear speck,neuron projection,neuronal cell body","response to hypoxia,response to oxidative stress,negative regulation of fibroblast migration,oxygen transport,fatty acid oxidation,negative regulation of collagen biosynthetic process,cellular oxidant detoxification,negative regulation of hepatic stellate cell activation","catalase activity,peroxidase activity,oxygen transporter activity,iron ion binding,oxygen binding,heme binding,fatty acid peroxidase activity",2,2,3,3,0,1,3,3,3,3,3,3,3,3,3,3,6.092713833,32.21298599,7.213625908,74.10060883,5.778473854,10.76993275,63.53383636,55.75305176
1.58E-55,Hnrnpa0,Heterogeneous nuclear ribonucleoprotein A0,Q9CX86,ROA0_MOUSE,"nucleoplasm,intracellular ribonucleoprotein complex","inflammatory response,response to lipopolysaccharide,3'-UTR-mediated mRNA stabilization","RNA binding,AU-rich element binding,protein kinase binding",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,30.84783936,107.9087982,25.47358513,143.3348083,25.80781364,31.24292564,136.569809,109.7121582
6.77E-31,Coq5,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",Q9CXI0,COQ5_MOUSE,"mitochondrion,mitochondrial matrix,protein complex,mitochondrial inner membrane","ubiquinone biosynthetic process,methylation","2-octaprenyl-6-methoxy-1,4-benzoquinone methylase activity",4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,34.89949417,13.86975861,42.31898499,8.349379539,34.59862137,30.15179253,8.533902168,7.7963624
5.01E-27,Abcb8,"ATP-binding cassette sub-family B member 8, mitochondrial",Q9CXJ4,ABCB8_MOUSE,"nucleus,nucleolus,mitochondrion,mitochondrial inner membrane,integral component of membrane",transmembrane transport,"ATP binding,ATPase activity, coupled to transmembrane movement of substances",5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,82.7044754,29.28960419,87.99307251,20.55410957,74.28446198,73.92910767,17.82361031,29.45432281
1.07E-23,Cenpv,Centromere protein V,Q9CXS4,CENPV_MOUSE,"kinetochore,condensed chromosome kinetochore,nucleus,nucleoplasm,cytosol,microtubule cytoskeleton,spindle midzone","ameboidal-type cell migration,cell cycle,metabolic process,pericentric heterochromatin assembly,positive regulation of cytokinesis,regulation of chromosome organization,centromere complex assembly,cell division","molecular_function,carbon-sulfur lyase activity",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,35.04353333,25.39172745,31.29770088,11.68150997,40.38971329,45.29447174,39.50812531,34.58235931
3.55E-11,Pmpcb,Mitochondrial-processing peptidase subunit beta,Q9CXT8,MPPB_MOUSE,"mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain complex III,mitochondrial matrix","mitochondrial electron transport, ubiquinol to cytochrome c,aerobic respiration,protein processing","metalloendopeptidase activity,zinc ion binding",4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,68.15325165,50.92645645,75.87085724,16.83597183,71.9048996,59.52602768,27.73786926,38.49957275
3.24E-22,Mrps22,"28S ribosomal protein S22, mitochondrial",Q9CXW2,RT22_MOUSE,"mitochondrion,mitochondrial small ribosomal subunit",biological_process,structural constituent of ribosome,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,33.57814789,24.86686897,30.29801941,7.873648167,31.77310562,13.38418198,13.23629189,10.58052635
3.02E-13,Cacybp,Calcyclin-binding protein,Q9CXW3,CYBP_MOUSE,"nuclear envelope lumen,nucleoplasm,cytoplasm,cytosol,SCF ubiquitin ligase complex,beta-catenin destruction complex,neuron projection,cell body,extracellular exosome","aging,positive regulation of DNA replication,cardiac muscle cell differentiation,response to growth hormone,negative regulation of cell death,cellular response to calcium ion,cellular response to leukemia inhibitory factor","protein binding,protein domain specific binding,ubiquitin protein ligase binding,protein homodimerization activity",2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,158.4267883,16.04681396,20.99012947,54.55794144,43.24913406,8.678283691,34.76202011,48.12808609
6.18E-38,Ilf2,Interleukin enhancer-binding factor 2,Q9CXY6,ILF2_MOUSE,"extracellular region,nucleus,nucleolus,cytoplasm,membrane,intracellular ribonucleoprotein complex","transcription, DNA-templated,immune response,positive regulation of transcription, DNA-templated","DNA binding,RNA binding,double-stranded RNA binding,ATP binding,transferase activity",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,46.49676132,151.0620422,62.20139313,90.90539551,61.81088638,42.51004791,140.5668793,89.79615784
3.73E-32,Ssr1,Translocon-associated protein subunit alpha,Q9CY50,SSRA_MOUSE,"endoplasmic reticulum,endoplasmic reticulum membrane,integral component of membrane",cotranslational protein targeting to membrane,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,279.5087891,410.0281067,281.2094421,892.1309814,232.4504089,308.6602173,580.2285156,433.326416
