PG.Qvalue,PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.Quantity,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.Quantity,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.Quantity
4.84E-22,L2hgdh,"L-2-hydroxyglutarate dehydrogenase, mitochondrial",Q91YP0,L2HDH_MOUSE,"mitochondrion,integral component of membrane","cellular protein metabolic process,oxidation-reduction process",2-hydroxyglutarate dehydrogenase activity,19,17,20,12,22,18,14,17,22,22,22,22,22,22,22,22,185.2185059,85.63509369,203.7191925,55.42475891,200.8283691,173.4140167,41.33144379,75.26002502
2.32E-21,Nln,"Neurolysin, mitochondrial",Q91YP2,NEUL_MOUSE,"mitochondrion,mitochondrial intermembrane space,plasma membrane","regulation of gluconeogenesis,proteolysis,peptide metabolic process,regulation of skeletal muscle fiber differentiation","metalloendopeptidase activity,peptidase activity,peptide binding,metal ion binding",3,7,6,4,4,4,7,6,7,7,7,7,7,7,7,7,26.57029343,34.07926559,27.21291924,30.50454712,26.01950836,27.77856827,45.92234039,32.17462921
1.92E-05,Dera,Deoxyribose-phosphate aldolase,Q91YP3,DEOC_MOUSE,"nucleus,cytoplasm,extracellular exosome","deoxyribonucleotide catabolic process,carbohydrate catabolic process,deoxyribonucleoside catabolic process,deoxyribose phosphate catabolic process",deoxyribose-phosphate aldolase activity,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,27.07183075,35.7925148,36.54346848,83.21089935,34.29356384,14.33388329,32.67024231,16.80871201
1.49E-31,Rpn1,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,Q91YQ5,RPN1_MOUSE,"endoplasmic reticulum,endoplasmic reticulum membrane,rough endoplasmic reticulum,cytosol,oligosaccharyltransferase complex,membrane,integral component of membrane,extracellular matrix,melanosome",protein N-linked glycosylation via asparagine,"RNA binding,dolichyl-diphosphooligosaccharide-protein glycotransferase activity",25,25,21,23,23,26,25,25,26,26,26,26,26,26,26,26,483.7270813,626.987793,484.5591125,875.4863281,455.1690063,508.4220276,685.5349121,630.5548096
5.77E-25,Twf1,Twinfilin-1,Q91YR1,TWF1_MOUSE,"cytosol,cell-cell junction,focal adhesion,actin cytoskeleton,myofibril,filopodium,perinuclear region of cytoplasm,ruffle membrane","positive regulation of cardiac muscle hypertrophy,peptidyl-tyrosine phosphorylation,negative regulation of actin filament polymerization,sequestering of actin monomers,regulation of actin phosphorylation,barbed-end actin filament capping","actin monomer binding,protein tyrosine kinase activity,protein binding,ATP binding,phosphatidylinositol-4,5-bisphosphate binding,protein complex binding,cadherin binding",11,11,10,10,10,12,11,13,13,13,13,13,13,13,13,13,164.121582,269.6674194,189.5753479,189.9778595,178.6779022,218.8316193,300.4276123,288.5210876
2.85E-05,Prpf6,Pre-mRNA-processing factor 6,Q91YR7,PRP6_MOUSE,"nucleus,U5 snRNP,membrane,nuclear speck,U4/U6 x U5 tri-snRNP complex,catalytic step 2 spliceosome","spliceosomal tri-snRNP complex assembly,RNA localization,positive regulation of transcription from RNA polymerase II promoter","transcription coactivator activity,RNA binding,ribonucleoprotein complex binding,androgen receptor binding",0,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,5.005679131,16.66402817,5.635881424,14.67782688,4.650859833,2.190847158,22.86595345,14.73122406
2.89E-05,Ptgr1,Prostaglandin reductase 1,Q91YR9,PTGR1_MOUSE,"cytoplasm,extracellular exosome","prostaglandin metabolic process,oxidation-reduction process,response to antineoplastic agent","2-alkenal reductase [NAD(P)] activity,13-prostaglandin reductase activity,15-oxoprostaglandin 13-oxidase activity",3,6,4,6,1,3,8,2,8,8,8,8,8,8,8,8,9.118079185,18.40818596,6.593609333,37.57778931,6.915290356,10.8347168,24.67661095,5.016907215
2.21E-06,Camk1,Calcium/calmodulin-dependent protein kinase type 1,Q91YS8,KCC1A_MOUSE,"intracellular,nucleus,cytoplasm","protein phosphorylation,nucleocytoplasmic transport,cell cycle,signal transduction,positive regulation of neuron projection development,peptidyl-serine phosphorylation,peptidyl-threonine phosphorylation,negative regulation of protein binding,regulation of protein localization,positive regulation of peptidyl-serine phosphorylation,intracellular signal transduction,regulation of protein binding,positive regulation of transcription from RNA polymerase II promoter,positive regulation of protein export from nucleus,regulation of muscle cell differentiation,positive regulation of muscle cell differentiation,positive regulation of synapse structural plasticity,positive regulation of syncytium formation by plasma membrane fusion,positive regulation of dendritic spine development,positive regulation of protein serine/threonine kinase activity,positive regulation of protein acetylation","calmodulin-dependent protein kinase activity,protein binding,calmodulin binding,ATP binding",1,3,2,1,1,1,2,2,3,3,3,3,3,3,3,3,6.593304634,10.12980652,4.033378124,5.898394585,4.979245186,5.89603281,6.63312006,5.63566637
9.49E-25,Dnajc3,DnaJ homolog subfamily C member 3,Q91YW3,DNJC3_MOUSE,"cytoplasm,endoplasmic reticulum,endoplasmic reticulum lumen,smooth endoplasmic reticulum,cytosol,membrane,extracellular exosome,extracellular vesicle,endoplasmic reticulum Sec complex","negative regulation of protein kinase activity,endoplasmic reticulum unfolded protein response,positive regulation of translation initiation in response to endoplasmic reticulum stress,negative regulation of apoptotic process,proteolysis involved in cellular protein catabolic process,cellular response to cold,negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation","protein kinase inhibitor activity,protein binding,protein kinase binding,chaperone binding,misfolded protein binding",11,9,11,10,10,11,11,11,12,12,12,12,12,12,12,12,53.31326294,59.33224106,67.97483826,65.41226959,49.39684296,66.83002472,60.45433426,52.71148682
5.09E-51,Arpc1b,Actin-related protein 2/3 complex subunit 1B,Q91Z25;Q9WV32,Q91Z25_MOUSE;ARC1B_MOUSE,";cytoplasm,Arp2/3 protein complex,focal adhesion,tubulobulbar complex,extracellular exosome",";response to estradiol,Arp2/3 complex-mediated actin nucleation,response to estrogen",";structural constituent of cytoskeleton,actin filament binding",17,19,14,18,12,18,19,19,19,19,19,19,19,19,19,19,86.46069336,316.7102051,60.76680756,654.3482666,52.46883774,140.5570984,481.0675049,348.7478638
0.002482268,Gbp7,Gbp6 protein,Q91Z40,Q91Z40_MOUSE,"symbiont-containing vacuole membrane,cytoplasmic vesicle","defense response to protozoan,adhesion of symbiont to host,defense response to Gram-positive bacterium,cellular response to interferon-gamma","molecular_function,GTPase activity,GTP binding",0,4,0,1,0,0,4,2,5,5,5,5,5,5,5,5,3.372675419,4.961724281,4.574361801,3.925493479,3.591229677,3.320445061,6.296267509,3.863550186
1.58E-62,Grhpr,Glyoxylate reductase/hydroxypyruvate reductase,Q91Z53,GRHPR_MOUSE,"cytoplasm,cytosol,extracellular exosome","excretion,dicarboxylic acid metabolic process,protein oligomerization,oxidation-reduction process","glycerate dehydrogenase activity,hydroxypyruvate reductase activity,glyoxylate reductase (NADP) activity,carboxylic acid binding,protein homodimerization activity,NAD binding,NADPH binding",21,20,22,14,20,20,19,20,22,22,22,22,22,22,22,22,2137.303955,1277.558228,2251.099365,326.6394958,2076.326172,2007.034668,840.1315918,1154.201904
1.58E-45,Pcca,"Propionyl-CoA carboxylase alpha chain, mitochondrial",Q91ZA3,PCCA_MOUSE,"mitochondrion,mitochondrial matrix",,"biotin carboxylase activity,propionyl-CoA carboxylase activity,ATP binding,enzyme binding,metal ion binding",46,40,47,39,45,44,37,43,49,49,49,49,49,49,49,49,469.151123,200.0543518,471.2055359,244.6237183,491.5444946,423.5975037,133.0632324,192.7128601
5.14E-07,Tmlhe,"Trimethyllysine dioxygenase, mitochondrial",Q91ZE0,TMLH_MOUSE,"mitochondrion,mitochondrial matrix","carnitine biosynthetic process,negative regulation of oxidoreductase activity,oxidation-reduction process","iron ion binding,oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen,trimethyllysine dioxygenase activity",4,4,2,1,3,3,3,4,5,5,5,5,5,5,5,5,8.921777725,9.54100132,9.872558594,7.573562145,7.203046799,8.253585815,10.85917377,10.31137276
1.28E-52,Ugp2,UTP--glucose-1-phosphate uridylyltransferase,Q91ZJ5,UGPA_MOUSE,"nucleus,cytoplasm,extracellular exosome","glycogen metabolic process,UDP-glucose metabolic process,glucose 1-phosphate metabolic process","UTP:glucose-1-phosphate uridylyltransferase activity,glucose binding,pyrimidine ribonucleotide binding,identical protein binding,metal ion binding",21,22,23,18,22,19,21,21,23,23,23,23,23,23,23,23,281.7805176,310.9154358,321.4053345,265.5601501,281.5882263,292.1283569,247.2897034,313.1036072
5.44E-05,Rab4b,Ras-related protein Rab-4B,Q91ZR1,RAB4B_MOUSE,"mitochondrion,endosome,plasma membrane,insulin-responsive compartment,perinuclear region of cytoplasm,recycling endosome","protein transport,regulation of endocytosis,glucose import","GTPase activity,GTP binding",2,1,0,1,0,0,2,1,2,2,2,2,2,2,2,2,8.093828201,3.774881601,4.007835388,4.938777924,2.478682518,2.706918955,6.906990051,2.813987494
2.84E-05,Smarca5,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5,Q91ZW3,SMCA5_MOUSE,"condensed chromosome,fibrillar center,nucleus,nucleoplasm,chromatin silencing complex,NURF complex,ISWI-type complex,RSF complex,nuclear replication fork","chromatin silencing at rDNA,chromatin assembly or disassembly,nucleosome assembly,chromatin remodeling,DNA-templated transcription, initiation,chromatin modification,nucleosome positioning,ATP-dependent chromatin remodeling,positive regulation of transcription, DNA-templated,cellular response to leukemia inhibitory factor","DNA binding,helicase activity,protein binding,ATP binding,ATPase activity,nucleosome binding,histone binding",1,4,1,5,0,1,9,7,10,10,10,10,10,10,10,10,5.427075863,5.292365551,4.871841908,6.732522011,5.080327511,4.267881393,7.387199879,5.963306427
1.23E-26,Scpep1,Retinoid-inducible serine carboxypeptidase,Q920A5,RISC_MOUSE,"cytosol,extracellular exosome","retinoic acid metabolic process,negative regulation of blood pressure,proteolysis involved in cellular protein catabolic process,Requires Ontology",serine-type carboxypeptidase activity,9,9,8,7,8,6,9,9,9,9,9,9,9,9,9,9,41.16855621,95.40049744,37.96512985,39.35819626,61.18288803,23.9901638,123.7952271,93.18489075
0.000229145,Afg3l1,AFG3-like protein 1,Q920A7,AFG31_MOUSE,"mitochondrion,m-AAA complex","mitochondrion organization,mitochondrial fusion,mitochondrial protein processing,cristae formation","metalloendopeptidase activity,ATP binding,zinc ion binding",0,1,1,0,1,0,1,0,2,2,2,2,2,2,2,2,4.63790226,3.476064682,4.086509705,4.802211285,5.250368595,3.198059559,2.606241226,2.789944649
0.000112761,Msi2,RNA-binding protein Musashi homolog 2;Isoform 2 of RNA-binding protein Musashi homolog 2;Isoform 3 of RNA-binding protein Musashi homolog 2,Q920Q6;Q920Q6-2;Q920Q6-3,MSI2H_MOUSE,"cytoplasm,polysome;;",stem cell development;;,"RNA binding,single-stranded RNA binding,poly(U) RNA binding;;",2,3,1,2,2,1,3,2,3,3,3,3,3,3,3,3,5.060663223,6.005486012,6.402637482,6.276070595,5.513959408,4.917590141,5.719279289,4.434087753
2.09E-29,Atp6v0a4,V-type proton ATPase 116 kDa subunit a isoform 4,Q920R6,VPP4_MOUSE,"vacuolar proton-transporting V-type ATPase, V0 domain,lysosomal membrane,endosome,plasma membrane,brush border,integral component of membrane,apical plasma membrane,vacuolar proton-transporting V-type ATPase complex,brush border membrane,apical part of cell,extracellular exosome","ossification,regulation of pH,vacuolar acidification,excretion,sensory perception of sound,ATP synthesis coupled proton transport,ATP hydrolysis coupled proton transport,proton transport,vacuolar proton-transporting V-type ATPase complex assembly","hydrogen-exporting ATPase activity, phosphorylative mechanism,proton-transporting ATPase activity, rotational mechanism,ATPase binding",14,16,15,14,14,14,15,16,17,17,17,17,17,17,17,17,341.0903931,251.5741272,386.1584167,399.8243408,352.1300049,343.1614685,204.4449768,258.3259888
1.39E-34,Tardbp,TAR DNA-binding protein 43,Q921F2,TADBP_MOUSE,"nucleus,nucleoplasm,perichromatin fibrils,cytoplasm,nuclear speck,interchromatin granule","negative regulation of protein phosphorylation,transcription from RNA polymerase II promoter,mRNA processing,RNA splicing,negative regulation of gene expression,positive regulation of insulin secretion,response to endoplasmic reticulum stress,regulation of apoptotic process,negative regulation by host of viral transcription,positive regulation of transcription from RNA polymerase II promoter,regulation of cell cycle,3'-UTR-mediated mRNA stabilization,nuclear inner membrane organization","transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding,double-stranded DNA binding,RNA binding,mRNA 3'-UTR binding,protein binding,identical protein binding",13,17,16,17,14,15,17,17,17,17,17,17,17,17,17,17,103.0032883,281.5959473,114.5950089,304.7510986,114.2046738,130.9047394,370.2313843,297.9727783
2.55E-06,Hnrnpll,Heterogeneous nuclear ribonucleoprotein L-like,Q921F4,HNRLL_MOUSE,"nucleus,membrane,intracellular ribonucleoprotein complex","mRNA processing,positive regulation of RNA splicing","RNA binding,mRNA binding",5,9,5,8,6,6,10,9,10,10,10,10,10,10,10,10,14.1652317,32.7766571,13.53852749,27.27748871,13.65795517,15.12443256,42.8940506,21.18823242
1.17E-68,Etfdh,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",Q921G7,ETFD_MOUSE,"mitochondrion,mitochondrial inner membrane,membrane,mitochondrial electron transfer flavoprotein complex,integral component of mitochondrial inner membrane,mitochondrial membrane","response to oxidative stress,electron transport chain,respiratory electron transport chain,fatty acid beta-oxidation using acyl-CoA dehydrogenase","electron-transferring-flavoprotein dehydrogenase activity,electron carrier activity,oxidoreductase activity,oxidoreductase activity, oxidizing metal ions with flavin as acceptor,metal ion binding,quinone binding,ubiquinone binding,4 iron, 4 sulfur cluster binding",26,23,25,25,26,23,22,22,26,26,26,26,26,26,26,26,913.4105835,432.1177673,979.9983521,1001.334167,952.4990845,792.0341797,279.3357849,467.3876038
3.54E-47,Acaa1a,"3-ketoacyl-CoA thiolase A, peroxisomal",Q921H8,THIKA_MOUSE,"mitochondrion,peroxisome,membrane,intracellular membrane-bounded organelle","very long-chain fatty acid metabolic process,fatty acid metabolic process,fatty acid beta-oxidation,bile acid metabolic process","acetyl-CoA C-acetyltransferase activity,acetate CoA-transferase activity,palmitoyl-CoA oxidase activity",16,14,15,9,16,15,13,15,16,16,16,16,16,16,16,16,1059.0177,846.8331909,1290.78186,285.2658081,1316.543823,1109.645264,585.5922241,1031.157959
6.18E-10,Coa7,Cytochrome c oxidase assembly factor 7,Q921H9,COA7_MOUSE,"nucleus,mitochondrion,mitochondrial intermembrane space",biological_process,molecular_function,5,4,3,2,3,3,2,4,5,5,5,5,5,5,5,5,33.67837906,25.70022011,39.44555283,16.94207001,27.56049538,36.86505508,18.56368065,22.72584534
2.90E-60,Tf,Serotransferrin,Q921I1,TRFE_MOUSE,"extracellular region,extracellular space,endosome,early endosome,late endosome,clathrin-coated pit,basal plasma membrane,cell surface,membrane,apical plasma membrane,vesicle coat,endocytic vesicle,extrinsic component of external side of plasma membrane,cytoplasmic vesicle,vesicle,basal part of cell,perinuclear region of cytoplasm,recycling endosome,extracellular exosome,blood microparticle,dense body,HFE-transferrin receptor complex","iron ion transport,cellular iron ion homeostasis,actin filament organization,activation of JUN kinase activity,ferric iron transport,osteoclast differentiation,positive regulation of phosphorylation,positive regulation of bone resorption,positive regulation of transcription, DNA-templated,positive regulation of receptor-mediated endocytosis,SMAD protein signal transduction,ERK1 and ERK2 cascade,cellular response to iron ion,ferrous iron import across plasma membrane,positive regulation of cell motility","protein binding,ferrous iron binding,ferric iron binding,ferric iron transmembrane transporter activity,transferrin receptor binding",65,65,55,74,63,61,67,61,74,74,74,74,74,74,74,74,2465.212891,2434.948486,1726.66626,20764.05859,1818.381592,2780.197266,4551.163574,2358.476318
4.86E-06,Rheb,GTP-binding protein Rheb,Q921J2,RHEB_MOUSE,"Golgi membrane,spliceosomal complex,endoplasmic reticulum membrane,cytosol,extracellular exosome","signal transduction,regulation of TOR signaling,positive regulation of TOR signaling,positive regulation of oligodendrocyte differentiation,regulation of type B pancreatic cell development","magnesium ion binding,GTPase activity,GTP binding,GDP binding,protein kinase binding",2,3,2,3,2,2,3,2,4,4,4,4,4,4,4,4,20.51230049,25.19121552,27.90296173,28.92872238,20.25561714,17.03469849,27.43510437,20.67994881
2.86E-35,Parp1,Poly [ADP-ribose] polymerase,Q921K2,Q921K2_MOUSE,,,,5,9,3,7,5,4,10,10,11,11,11,11,11,11,11,11,8.251436234,18.77276611,9.12189579,20.19113731,6.978634834,8.281702042,27.64356041,14.71923351
2.91E-05,Galnt11,Polypeptide N-acetylgalactosaminyltransferase 11,Q921L8,GLT11_MOUSE,"Golgi membrane,cellular_component,integral component of membrane","Notch receptor processing,determination of left/right symmetry,regulation of Notch signaling pathway,protein O-linked glycosylation via threonine,cilium morphogenesis,Notch signaling involved in heart development","polypeptide N-acetylgalactosaminyltransferase activity,Notch binding,carbohydrate binding,metal ion binding",2,1,2,0,2,2,1,2,3,3,3,3,3,3,3,3,29.82621193,7.603042126,22.64071655,5.277760506,29.45329666,30.1523819,9.962488174,14.57702923
4.34E-21,Sf3b3,Splicing factor 3B subunit 3;Isoform 2 of Splicing factor 3B subunit 3,Q921M3;Q921M3-2,SF3B3_MOUSE,"nucleus,U12-type spliceosomal complex,nucleolus,catalytic step 2 spliceosome;","mRNA splicing, via spliceosome,negative regulation of protein catabolic process;","RNA binding,protein complex binding;",9,14,9,14,9,8,13,12,15,15,15,15,15,15,15,15,39.58318329,113.8747177,44.83149719,213.927063,43.77336884,47.6143074,230.6896057,158.0887451
4.40E-30,Fam49b,Protein FAM49B,Q921M7,FA49B_MOUSE,"cilium,membrane,extracellular exosome","positive regulation of T cell mediated cytotoxicity,positive regulation of interferon-gamma production,positive regulation of T cell activation,positive regulation of memory T cell activation","protein binding,MHC class Ib protein binding, via antigen binding groove",0,3,0,3,1,0,5,4,5,5,5,5,5,5,5,5,3.247336864,7.100458145,3.694396257,15.68575668,2.963045835,3.562852383,15.726408,6.395551682
3.80E-05,Mrpl37,"39S ribosomal protein L37, mitochondrial",Q921S7,RM37_MOUSE,"mitochondrion,mitochondrial ribosome,mitochondrial large ribosomal subunit","translation,biological_process","RNA binding,structural constituent of ribosome",3,2,2,1,2,2,3,2,3,3,3,3,3,3,3,3,12.4832983,10.6075573,19.03972054,15.55392075,11.94331264,14.58453846,8.914957047,14.77976227
