PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,PG.Qvalue,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.Quantity,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.Quantity,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.Quantity,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.Quantity,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.Quantity,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.Quantity,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.Quantity,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.Quantity
Cbs,Cystathionine beta-synthase;Isoform 2 of Cystathionine beta-synthase,Q91WT9;Q91WT9-2,CBS_MOUSE,"nucleus,cytoplasm,cytosol;","endochondral ossification,blood vessel remodeling,cysteine biosynthetic process from serine,L-serine metabolic process,superoxide metabolic process,cysteine biosynthetic process via cystathionine,cysteine biosynthetic process,transsulfuration,cerebellum morphogenesis,regulation of cGMP metabolic process,negative regulation of apoptotic process,homocysteine catabolic process,regulation of JUN kinase activity,homocysteine metabolic process,regulation of blood vessel size,response to folic acid,oxidation-reduction process,maternal process involved in female pregnancy,cartilage development involved in endochondral bone morphogenesis,hydrogen sulfide biosynthetic process,cellular response to hypoxia;","cystathionine beta-synthase activity,oxygen binding,enzyme binding,heme binding,pyridoxal phosphate binding,ubiquitin protein ligase binding,identical protein binding,protein homodimerization activity,metal ion binding,nitrite reductase (NO-forming) activity,carbon monoxide binding,nitric oxide binding,modified amino acid binding,S-adenosyl-L-methionine binding;",2.59E-19,11,7,11,9,12,7,2,14,11,7,11,9,12,7,2,14,305.9753113,100.8387604,293.3619385,114.3256683,304.0757141,78.20818329,52.8364296,249.1935883
Ces1f,Carboxylesterase 1F,Q91WU0,CES1F_MOUSE,"endoplasmic reticulum,lipid particle,cytosol",short-chain fatty acid catabolic process,carboxylic ester hydrolase activity,6.71E-66,42,42,41,35,46,31,37,42,42,42,41,35,46,31,37,42,498.3666687,318.0940857,569.5561523,205.2298584,482.9369812,161.6131134,367.5228882,495.9523621
As3mt,Arsenite methyltransferase,Q91WU5,AS3MT_MOUSE,"mitochondrion,cytosol","toxin metabolic process,arsonoacetate metabolic process,methylation,response to arsenic-containing substance","arsenite methyltransferase activity,methylarsonite methyltransferase activity",1.06E-82,15,19,17,18,15,19,10,19,15,19,17,18,15,19,10,19,92.75538635,98.54515076,102.7425308,116.2738113,93.91291809,90.98071289,43.0594902,100.4979324
Slc3a1,Neutral and basic amino acid transport protein rBAT,Q91WV7,SLC31_MOUSE,"mitochondrial inner membrane,vacuolar membrane,integral component of plasma membrane,brush border membrane,extracellular exosome","carbohydrate metabolic process,amino acid transport","catalytic activity,protein binding,protein heterodimerization activity",1.12E-33,24,17,21,17,17,19,16,20,24,17,21,17,17,19,16,20,291.1911316,144.1159821,258.5734558,105.137001,235.9867554,90.41577911,254.8443604,287.7504578
Umod,Uromodulin,Q91X17,UROM_MOUSE,"spindle pole,cilium,basolateral plasma membrane,apical plasma membrane,anchored component of membrane,ciliary membrane,extracellular exosome","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,leukocyte cell-cell adhesion,excretion,chemical homeostasis,metanephric ascending thin limb development,metanephric distal convoluted tubule development,metanephric thick ascending limb development,neutrophil migration,regulation of ion homeostasis","calcium ion binding,IgG binding",1.95E-38,17,20,14,22,16,24,11,14,17,20,14,22,16,24,11,14,89.37889862,513.9048462,72.34236908,423.9620972,82.90761566,770.8357544,63.03810501,77.18093872
Dcxr,L-xylulose reductase,Q91X52,DCXR_MOUSE,"nucleus,cytoplasmic microtubule,microvillus,brush border,apical plasma membrane,extracellular exosome","xylulose metabolic process,glucose metabolic process,NADP metabolic process,D-xylose metabolic process,protein homotetramerization,oxidation-reduction process","oxidoreductase activity, acting on CH-OH group of donors,oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor,identical protein binding,L-xylulose reductase (NADP+) activity",1.24E-54,9,8,7,7,8,7,5,11,9,8,7,7,8,7,5,11,244.1602478,107.3303223,265.2581787,106.2414169,233.8843384,71.59632874,72.71320343,230.7665405
Hpx,Hemopexin,Q91X72,HEMO_MOUSE,"extracellular space,cell,extracellular exosome,blood microparticle","positive regulation of immunoglobulin production,positive regulation of humoral immune response mediated by circulating immunoglobulin,cellular iron ion homeostasis,heme transport,hemoglobin metabolic process,heme metabolic process,positive regulation of tyrosine phosphorylation of STAT protein,regulation of protein metabolic process,positive regulation of response to interferon-gamma,positive regulation of interferon-gamma-mediated signaling pathway","heme transporter activity,heme binding,metal ion binding",1.49E-32,30,33,23,32,29,37,40,27,30,33,23,32,29,37,40,27,1127.600342,1175.377197,574.3967285,1202.784302,1082.529053,1787.96167,6570.439941,635.0728149
Qprt,Nicotinate-nucleotide pyrophosphorylase [carboxylating],Q91X91,NADC_MOUSE,"cytoplasm,extracellular exosome","NAD biosynthetic process,quinolinate catabolic process,protein oligomerization","nicotinate-nucleotide diphosphorylase (carboxylating) activity,protein homodimerization activity",1.12E-49,9,10,11,11,12,12,2,10,9,10,11,11,12,12,2,10,35.29985809,33.26317596,40.64456177,32.75172043,35.77760315,35.37774658,6.130696774,37.40913773
Lims2,LIM and senescent cell antigen-like-containing domain protein 2,Q91XD2,LIMS2_MOUSE,"plasma membrane,focal adhesion","negative regulation of apoptotic process,cell-cell junction organization,negative regulation of epithelial cell proliferation,cell-cell adhesion,negative regulation of neural precursor cell proliferation,negative regulation of hepatocyte proliferation,positive regulation of integrin-mediated signaling pathway","molecular_function,metal ion binding",6.31E-07,1,1,1,1,1,2,Filtered,1,1,1,1,1,1,2,Filtered,1,17.62123108,7.397957325,23.9747467,7.794252396,26.84866142,17.7791481,Filtered,38.28413773
Vps36,Vacuolar protein-sorting-associated protein 36,Q91XD6,VPS36_MOUSE,"ESCRT II complex,nucleus,lysosome,endosome,late endosome,cytosol,late endosome membrane,extracellular exosome","transcription, DNA-templated,regulation of transcription, DNA-templated,endosomal transport,protein targeting to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","protein C-terminus binding,phosphatidylinositol-3-phosphate binding,ubiquitin binding",0.001575208,3,5,2,5,2,3,Filtered,3,3,5,2,5,2,3,Filtered,3,16.58344841,10.71057606,32.06121826,39.32188034,24.18008232,28.43408012,Filtered,25.31230354
Glyat,Glycine N-acyltransferase,Q91XE0,GLYAT_MOUSE,"mitochondrion,extracellular exosome","glycine metabolic process,biological_process,response to toxic substance,monocarboxylic acid metabolic process","glycine N-acyltransferase activity,glycine N-benzoyltransferase activity",4.91E-36,28,25,27,27,26,26,21,28,28,25,27,27,26,26,21,28,1204.295654,709.6464844,1202.366821,654.6270142,1072.30249,434.4844055,421.0612183,1382.612549
Acy3,N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming),Q91XE4,ACY3_MOUSE,"cytoplasm,membrane,apical plasma membrane,extracellular exosome",metabolic process,"aminoacylase activity,protein binding,hydrolase activity, acting on ester bonds,identical protein binding,metal ion binding",1.23E-43,27,28,28,26,28,25,21,28,27,28,28,26,28,25,21,28,5463.126465,2651.232178,5281.725586,2290.556152,5286.147949,1471.756348,756.7349854,5838.398438
Pnpo,Pyridoxine-5'-phosphate oxidase,Q91XF0,PNPO_MOUSE,"nucleoplasm,cytosol,extracellular exosome","pyridoxine biosynthetic process,pyridoxal phosphate biosynthetic process,oxidation-reduction process","pyridoxamine-phosphate oxidase activity,FMN binding,pyridoxal phosphate binding,protein homodimerization activity",7.06E-33,3,4,3,3,3,3,2,4,3,4,3,3,3,3,2,4,84.95183563,29.32542229,83.05371857,28.82762146,78.25840759,31.01804543,24.16124153,78.97541809
Spr,Sepiapterin reductase,Q91XH5,Q91XH5_MOUSE,,,,2.15E-81,21,20,21,21,21,22,16,21,21,20,21,21,21,22,16,21,309.9356689,255.3019104,310.3971252,261.1583557,285.0236816,232.9090271,111.3169479,331.2492676
Lrg1,Leucine-rich HEV glycoprotein,Q91XL1,Q91XL1_MOUSE,"extracellular space,intracellular membrane-bounded organelle,extracellular exosome","positive regulation of endothelial cell proliferation,positive regulation of transforming growth factor beta receptor signaling pathway,positive regulation of angiogenesis,brown fat cell differentiation",transforming growth factor beta receptor binding,2.86E-23,5,6,4,7,5,7,7,5,5,6,4,7,5,7,7,5,83.80007172,189.283844,36.55221558,232.6187134,82.26506805,345.2040405,1189.474976,48.9811554
Pip4k2c,Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma,Q91XU3,PI42C_MOUSE,"autophagosome,membrane,extracellular exosome","regulation of autophagy,phosphatidylinositol phosphorylation,positive regulation of autophagosome assembly","ATP binding,1-phosphatidylinositol-5-phosphate 4-kinase activity,identical protein binding",1.80E-86,5,4,5,5,5,7,3,6,5,4,5,5,5,7,3,6,58.95147705,42.63943481,53.05464935,53.72438431,68.68443298,56.64962387,38.63882065,40.74048615
Basp1,Brain acid soluble protein 1,Q91XV3,BASP1_MOUSE,"nucleus,cytoplasm,plasma membrane,nuclear speck,cell junction,growth cone,vesicle,extracellular exosome,COP9 signalosome","substantia nigra development,negative regulation of transcription, DNA-templated,glomerular visceral epithelial cell differentiation","transcription corepressor activity,protein binding,protein domain specific binding,transcription regulatory region DNA binding",1.09E-67,Filtered,3,1,3,2,5,5,Filtered,Filtered,3,1,3,2,5,5,Filtered,Filtered,18.22166061,0.856123865,9.524479866,3.682079315,9.780025482,25.64216423,Filtered
Aldob,Fructose-bisphosphate aldolase B,Q91Y97,ALDOB_MOUSE,"microtubule organizing center,centriolar satellite,extracellular exosome","fructose metabolic process,glycolytic process,NADH oxidation,fructose 1,6-bisphosphate metabolic process,positive regulation of ATPase activity,glycolytic process through fructose-6-phosphate,fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate,glycolytic process through fructose-1-phosphate,vacuolar proton-transporting V-type ATPase complex assembly","fructose-bisphosphate aldolase activity,cytoskeletal protein binding,identical protein binding,ATPase binding,fructose-1-phosphate aldolase activity,fructose binding",1.47E-61,44,46,45,45,49,43,24,45,44,46,45,45,49,43,24,45,3854.310303,3224.384277,4159.916016,3709.42041,3881.503662,1857.14624,602.0220337,4257.336914
Wasl,Neural Wiskott-Aldrich syndrome protein,Q91YD9,WASL_MOUSE,"nucleus,cytoplasm,cytosol,lamellipodium,actin cap,cytoplasmic vesicle,extracellular exosome","transcription, DNA-templated,regulation of transcription, DNA-templated,membrane budding,response to bacterium,vesicle organization,actin cytoskeleton organization,vesicle transport along actin filament,regulation of protein localization,cellular protein complex localization,Fc-gamma receptor signaling pathway involved in phagocytosis,actin nucleation,ephrin receptor signaling pathway,cell division,positive regulation of filopodium assembly,spindle localization,dendritic spine morphogenesis,negative regulation of membrane tubulation,positive regulation of clathrin-dependent endocytosis,negative regulation of lymphocyte migration,positive regulation of Arp2/3 complex-mediated actin nucleation,cell projection assembly","actin binding,protein binding",1.23E-27,2,3,2,3,1,5,1,2,2,3,2,3,1,5,1,2,7.092119217,7.560451984,7.636538506,11.84326744,8.06640625,10.00544357,10.67177296,10.23908329
Atp6v1b1,"ATPase, H+ transporting, lysosomal V1 subunit B1",Q91YH6,Q91YH6_MOUSE,"cytoplasm,cytosol,microvillus,membrane,basolateral plasma membrane,apical plasma membrane,lateral plasma membrane,vacuolar proton-transporting V-type ATPase complex,proton-transporting V-type ATPase, V1 domain,extracellular exosome,extrinsic component of synaptic vesicle membrane","ossification,regulation of pH,excretion,sensory perception of sound,ATP hydrolysis coupled proton transport,proton transport,pH reduction,ATP metabolic process,calcium ion homeostasis,inner ear morphogenesis","ATP binding,hydrogen ion transmembrane transporter activity,hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances,protein complex binding",9.98E-46,24,21,21,21,23,20,16,21,24,21,21,21,23,20,16,21,166.969696,74.05106354,156.1075592,95.15021515,187.202713,76.27637482,97.15969086,158.4496155
Asl,Argininosuccinate lyase,Q91YI0,ARLY_MOUSE,"cytoplasm,extracellular exosome","urea cycle,cellular amino acid metabolic process,locomotory behavior,post-embryonic development,ammonia assimilation cycle,arginine biosynthetic process via ornithine","argininosuccinate lyase activity,identical protein binding",3.37E-66,30,27,30,27,29,28,10,28,30,27,30,27,29,28,10,28,355.3736572,241.8542175,354.2990112,231.4624176,336.1384583,214.0217438,62.23931503,373.5214539
Snx4,Sorting nexin-4,Q91YJ2,SNX4_MOUSE,"cytoplasm,endosome,cytoplasmic dynein complex,plasma membrane,membrane,extrinsic component of membrane,SNARE complex,early endosome membrane,protein complex","endocytosis,protein transport,vesicle organization,endocytic recycling,positive regulation of histamine secretion by mast cell","epidermal growth factor receptor binding,insulin receptor binding,phosphatidylinositol binding,transferrin receptor binding,leptin receptor binding",1.31E-53,5,6,5,6,3,8,4,4,5,6,5,6,3,8,4,4,17.06549454,28.10143661,18.77228737,20.57168388,18.71194077,24.20622826,16.05310631,14.18295288
Bag2,BAG family molecular chaperone regulator 2,Q91YN9,BAG2_MOUSE,cellular_component,"protein folding,protein metabolic process,regulation of catalytic activity","adenyl-nucleotide exchange factor activity,identical protein binding,chaperone binding",9.98E-05,Filtered,2,Filtered,1,Filtered,3,2,Filtered,Filtered,2,Filtered,1,Filtered,3,2,Filtered,Filtered,14.39434624,Filtered,13.59572983,Filtered,14.63786793,7.748448372,Filtered
L2hgdh,"L-2-hydroxyglutarate dehydrogenase, mitochondrial",Q91YP0,L2HDH_MOUSE,"mitochondrion,integral component of membrane","cellular protein metabolic process,oxidation-reduction process",2-hydroxyglutarate dehydrogenase activity,4.02E-43,19,16,18,15,18,16,7,18,19,16,18,15,18,16,7,18,142.3627625,60.0708847,144.1330566,57.10451126,119.8087311,46.76863861,47.64513397,142.5186768
Nln,"Neurolysin, mitochondrial",Q91YP2,NEUL_MOUSE,"mitochondrion,mitochondrial intermembrane space,plasma membrane","regulation of gluconeogenesis,proteolysis,peptide metabolic process,regulation of skeletal muscle fiber differentiation","metalloendopeptidase activity,peptidase activity,peptide binding,metal ion binding",1.73E-20,5,6,3,6,5,7,3,5,5,6,3,6,5,7,3,5,15.35310745,15.81374264,9.448478699,22.4765625,18.82694626,16.75823402,6.352092743,15.03148746
Dera,Deoxyribose-phosphate aldolase,Q91YP3,DEOC_MOUSE,"nucleus,cytoplasm,extracellular exosome","deoxyribonucleotide catabolic process,carbohydrate catabolic process,deoxyribonucleoside catabolic process,deoxyribose phosphate catabolic process",deoxyribose-phosphate aldolase activity,4.55E-08,1,3,1,3,4,3,1,1,1,3,1,3,4,3,1,1,18.39416122,24.68139076,21.95688248,21.15860558,25.95573235,20.56437492,38.23059845,22.44180679
Rpn1,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,Q91YQ5,RPN1_MOUSE,"endoplasmic reticulum,endoplasmic reticulum membrane,rough endoplasmic reticulum,cytosol,oligosaccharyltransferase complex,membrane,integral component of membrane,extracellular matrix,melanosome",protein N-linked glycosylation via asparagine,"RNA binding,dolichyl-diphosphooligosaccharide-protein glycotransferase activity",1.91E-36,24,29,26,26,23,26,24,21,24,29,26,26,23,26,24,21,244.9237671,284.9088135,242.5517273,279.3377075,262.592041,291.5935364,358.6391296,204.1957245
Twf1,Twinfilin-1,Q91YR1,TWF1_MOUSE,"cytosol,cell-cell junction,focal adhesion,actin cytoskeleton,myofibril,filopodium,perinuclear region of cytoplasm,ruffle membrane","positive regulation of cardiac muscle hypertrophy,peptidyl-tyrosine phosphorylation,negative regulation of actin filament polymerization,sequestering of actin monomers,regulation of actin phosphorylation,barbed-end actin filament capping","actin monomer binding,protein tyrosine kinase activity,protein binding,ATP binding,phosphatidylinositol-4,5-bisphosphate binding,protein complex binding,cadherin binding",6.54E-39,9,9,7,10,9,9,7,9,9,9,7,10,9,9,7,9,73.09695435,105.2298584,63.51575089,110.2496719,84.77790833,110.3959274,66.34973145,73.01880646
Prpf6,Pre-mRNA-processing factor 6,Q91YR7,PRP6_MOUSE,"nucleus,U5 snRNP,membrane,nuclear speck,U4/U6 x U5 tri-snRNP complex,catalytic step 2 spliceosome","spliceosomal tri-snRNP complex assembly,RNA localization,positive regulation of transcription from RNA polymerase II promoter","transcription coactivator activity,RNA binding,ribonucleoprotein complex binding,androgen receptor binding",1.02E-31,1,4,1,2,1,3,2,1,1,4,1,2,1,3,2,1,13.18835831,26.85502625,17.85218239,16.26562119,8.866620064,27.5406189,17.79818535,18.94673157
Ptgr1,Prostaglandin reductase 1,Q91YR9,PTGR1_MOUSE,"cytoplasm,extracellular exosome","prostaglandin metabolic process,oxidation-reduction process,response to antineoplastic agent","2-alkenal reductase [NAD(P)] activity,13-prostaglandin reductase activity,15-oxoprostaglandin 13-oxidase activity",5.62E-10,3,5,4,4,3,7,6,3,3,5,4,4,3,7,6,3,17.37154007,15.52243423,13.96032429,13.06001472,20.40465736,20.06907082,32.81332779,6.851687431
Camk1,Calcium/calmodulin-dependent protein kinase type 1,Q91YS8,KCC1A_MOUSE,"intracellular,nucleus,cytoplasm","protein phosphorylation,nucleocytoplasmic transport,cell cycle,signal transduction,positive regulation of neuron projection development,peptidyl-serine phosphorylation,peptidyl-threonine phosphorylation,negative regulation of protein binding,regulation of protein localization,positive regulation of peptidyl-serine phosphorylation,intracellular signal transduction,regulation of protein binding,positive regulation of transcription from RNA polymerase II promoter,positive regulation of protein export from nucleus,regulation of muscle cell differentiation,positive regulation of muscle cell differentiation,positive regulation of synapse structural plasticity,positive regulation of syncytium formation by plasma membrane fusion,positive regulation of dendritic spine development,positive regulation of protein serine/threonine kinase activity,positive regulation of protein acetylation","calmodulin-dependent protein kinase activity,protein binding,calmodulin binding,ATP binding",1.19E-68,2,4,1,4,2,4,3,1,2,4,1,4,2,4,3,1,9.973578453,13.62453651,5.387999535,11.02014542,6.462949276,15.01399994,15.05066776,6.245324135
Dnajc3,DnaJ homolog subfamily C member 3,Q91YW3,DNJC3_MOUSE,"cytoplasm,endoplasmic reticulum,endoplasmic reticulum lumen,smooth endoplasmic reticulum,cytosol,membrane,extracellular exosome,extracellular vesicle,endoplasmic reticulum Sec complex","negative regulation of protein kinase activity,endoplasmic reticulum unfolded protein response,positive regulation of translation initiation in response to endoplasmic reticulum stress,negative regulation of apoptotic process,proteolysis involved in cellular protein catabolic process,cellular response to cold,negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation","protein kinase inhibitor activity,protein binding,protein kinase binding,chaperone binding,misfolded protein binding",8.60E-17,8,8,6,8,7,9,6,6,8,8,6,8,7,9,6,6,146.7428131,128.5205688,158.167923,126.5060501,127.3174362,122.2331161,133.8890228,136.6260834
